M00868	0.6701416483567856
M00872	0.0
M00873	0.0
M00874	0.0
M00875	0.005235846851479594
M00876	0.012809125333084008
M00877	0.004955355055864616
M00878	0.06039923332242532
M00879	0.17217521387499415
M00880	0.46140900378663924
M00881	0.6130615679491375
M00882	0.0
M00883	0.05848253938572297
M00884	0.0
M00889	0.0018231966714973586
M00890	0.0
M00891	0.0
M00892	0.0
M00893	0.0
M00894	0.0
M00895	0.06395212940021504
M00896	0.007853770277219391
M00897	0.0
M00898	0.0
M00899	0.3924547706979571
M00900	0.0
M00901	0.0
M00902	0.0
M00903	0.0
M00904	0.0
M00905	0.0007947267542424384
M00906	9.349726520499275e-05
M00909	0.8488616707961292
M00910	0.0
M00911	0.0
M00912	0.16324622504791736
M00913	0.5243794119022018
M00914	0.0
M00915	0.00028049179561497826
M00916	0.309288953298116
M00917	0.0
M00918	0.02183161142536581
M00919	0.05960450656818288
M00921	0.0004674863260249638
M00922	0.0004207376934224674
M00923	0.06264316768734514
M00924	0.25019868168856063
M00925	0.21438922911504837
M00926	0.6178766771071946
M00927	0.0
M00928	0.0
M00929	0.0
M00930	0.07199289420784442
M00931	0.08232434201299613
M00932	0.003459398812584732
M00933	0.0
M00934	0.0
M00935	4.6748632602496374e-05
M00936	0.0
M00937	0.0
M00938	0.7577018372212613
M00939	0.05198447945397597
M00940	0.0
M00941	0.0
M00942	0.0
M00943	0.0
M00944	0.0
M00945	0.0
M00946	0.0
M00947	0.029498387172175213
M00948	0.1394511710532467
M00949	0.011967649946239072
M00950	0.2889532981160301
M00951	0.004113879669019681
M00952	0.0
M00953	0.0
M00956	0.01135991772240662
M00957	0.05249871441260343
M00958	0.2890935440138376
M00959	0.39217427890234213
M00960	0.016876256369501193
M00961	0.0
M00962	0.0
M00963	0.0
M00964	0.0
M00965	0.0
M00966	0.000373989060819971
M00967	0.0016829507736898697
M00968	0.0
M00969	0.0
M00970	0.6078724697302604
M00971	0.0
M00972	0.10761535225094666
