sample	species_sylph	species_miniphy	filename_in_tar_xz	tar_xz	tar_xz_url	tar_xz_md5	tar_xz_size_MB
SAMD00242818	Sideroxyarcus emersonii	sideroxyarcus_emersonii	atb.assembly.r0.2.batch.138/SAMD00242818.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02199114	Silanimonas lenta	silanimonas_lenta	atb.assembly.r0.2.batch.138/SAMN02199114.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN08775230	Silicimonas algicola	silicimonas_algicola	atb.assembly.r0.2.batch.138/SAMN08775230.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN10396653	Silicimonas algicola	silicimonas_algicola	atb.assembly.r0.2.batch.138/SAMN10396653.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN12025083	Simiduia aestuariiviva	simiduia_aestuariiviva	atb.assembly.r0.2.batch.138/SAMN12025083.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02194846	Simiduia agarivorans	simiduia_agarivorans	atb.assembly.r0.2.batch.138/SAMN02194846.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02194523	Siminovitchia fordii	siminovitchia_fordii	atb.assembly.r0.2.batch.138/SAMN02194523.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN17620044	Siminovitchia thermophila	siminovitchia_thermophila	atb.assembly.r0.2.batch.138/SAMN17620044.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN24721976	Simonsiella muelleri	simonsiella_muelleri	atb.assembly.r0.2.batch.138/SAMN24721976.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN24721977	Simonsiella muelleri	simonsiella_muelleri	atb.assembly.r0.2.batch.138/SAMN24721977.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA5613856	Simonsiella muelleri	simonsiella_muelleri	atb.assembly.r0.2.batch.138/SAMEA5613856.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN24721978	Simonsiella muelleri	simonsiella_muelleri	atb.assembly.r0.2.batch.138/SAMN24721978.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN00630412	Simonsiella muelleri	simonsiella_muelleri	atb.assembly.r0.2.batch.138/SAMN00630412.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN08776298	Sinimarinibacterium flocculans	sinimarinibacterium_flocculans	atb.assembly.r0.2.batch.138/SAMN08776298.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04490354	Sinobaca qinghaiensis	sinobaca_qinghaiensis	atb.assembly.r0.2.batch.138/SAMN04490354.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA11105424	Sinobacterium norvegicum	sinobacterium_norvegicum	atb.assembly.r0.2.batch.138/SAMEA11105424.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02927921	Sinomicrobium oceani	sinomicrobium_oceani	atb.assembly.r0.2.batch.138/SAMN02927921.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN31846359	Sinomicrobium oceani	sinomicrobium_oceani	atb.assembly.r0.2.batch.138/SAMN31846359.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN17245872	Sinomonas sp014656475	sinomonas_sp014656475	atb.assembly.r0.2.batch.138/SAMN17245872.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02440592	Sinorhizobium arboris	sinorhizobium_arboris	atb.assembly.r0.2.batch.138/SAMN02440592.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04493264	Sinorhizobium aridi	sinorhizobium_aridi	atb.assembly.r0.2.batch.138/SAMN04493264.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02597177	Sinorhizobium aridi	sinorhizobium_aridi	atb.assembly.r0.2.batch.138/SAMN02597177.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04455909	Sinorhizobium aridi	sinorhizobium_aridi	atb.assembly.r0.2.batch.138/SAMN04455909.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04492864	Sinorhizobium aridi	sinorhizobium_aridi	atb.assembly.r0.2.batch.138/SAMN04492864.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04457464	Sinorhizobium aridi	sinorhizobium_aridi	atb.assembly.r0.2.batch.138/SAMN04457464.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04277445	Sinorhizobium fredii	sinorhizobium_fredii	atb.assembly.r0.2.batch.138/SAMN04277445.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04277446	Sinorhizobium fredii	sinorhizobium_fredii	atb.assembly.r0.2.batch.138/SAMN04277446.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN00766439	Sinorhizobium fredii	sinorhizobium_fredii	atb.assembly.r0.2.batch.138/SAMN00766439.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04277447	Sinorhizobium fredii	sinorhizobium_fredii	atb.assembly.r0.2.batch.138/SAMN04277447.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04302117	Sinorhizobium fredii_C	sinorhizobium_frediic	atb.assembly.r0.2.batch.138/SAMN04302117.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04302120	Sinorhizobium fredii_C	sinorhizobium_frediic	atb.assembly.r0.2.batch.138/SAMN04302120.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN10361566	Sinorhizobium medicae	sinorhizobium_medicae	atb.assembly.r0.2.batch.138/SAMN10361566.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN10361171	Sinorhizobium medicae	sinorhizobium_medicae	atb.assembly.r0.2.batch.138/SAMN10361171.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN10361412	Sinorhizobium medicae	sinorhizobium_medicae	atb.assembly.r0.2.batch.138/SAMN10361412.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN00766407	Sinorhizobium medicae	sinorhizobium_medicae	atb.assembly.r0.2.batch.138/SAMN00766407.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN05980190	Sinorhizobium medicae	sinorhizobium_medicae	atb.assembly.r0.2.batch.138/SAMN05980190.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN10689880	Sinorhizobium meliloti	sinorhizobium_meliloti	atb.assembly.r0.2.batch.549/SAMN10689880.fa	atb.assembly.r0.2.batch.549.tar.xz	https://osf.io/download/6672fde0e02bac00eeb21fd7/	fc4c4724433f746aefce308cfc53be0c	48.9
SAMN00766410	Sinorhizobium meliloti	sinorhizobium_meliloti	atb.assembly.r0.2.batch.549/SAMN00766410.fa	atb.assembly.r0.2.batch.549.tar.xz	https://osf.io/download/6672fde0e02bac00eeb21fd7/	fc4c4724433f746aefce308cfc53be0c	48.9
SAMN19977497	Sinorhizobium meliloti	sinorhizobium_meliloti	atb.assembly.r0.2.batch.549/SAMN19977497.fa	atb.assembly.r0.2.batch.549.tar.xz	https://osf.io/download/6672fde0e02bac00eeb21fd7/	fc4c4724433f746aefce308cfc53be0c	48.9
SAMN10361366	Sinorhizobium meliloti	sinorhizobium_meliloti	atb.assembly.r0.2.batch.549/SAMN10361366.fa	atb.assembly.r0.2.batch.549.tar.xz	https://osf.io/download/6672fde0e02bac00eeb21fd7/	fc4c4724433f746aefce308cfc53be0c	48.9
SAMN03793191	Sinorhizobium meliloti	sinorhizobium_meliloti	atb.assembly.r0.2.batch.549/SAMN03793191.fa	atb.assembly.r0.2.batch.549.tar.xz	https://osf.io/download/6672fde0e02bac00eeb21fd7/	fc4c4724433f746aefce308cfc53be0c	48.9
SAMD00059318	Sinorhizobium meliloti_A	sinorhizobium_melilotia	atb.assembly.r0.2.batch.138/SAMD00059318.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN07640756	Sinorhizobium meliloti_A	sinorhizobium_melilotia	atb.assembly.r0.2.batch.138/SAMN07640756.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02440409	Sinorhizobium meliloti_A	sinorhizobium_melilotia	atb.assembly.r0.2.batch.138/SAMN02440409.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA5613781	Sinorhizobium saheli	sinorhizobium_saheli	atb.assembly.r0.2.batch.138/SAMEA5613781.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02199394	Sinorhizobium sp000421085	sinorhizobium_sp000421085	atb.assembly.r0.2.batch.138/SAMN02199394.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02597201	Sinorhizobium sp000513895	sinorhizobium_sp000513895	atb.assembly.r0.2.batch.138/SAMN02597201.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04964169	Sinorhizobium sp001854885	sinorhizobium_sp001854885	atb.assembly.r0.2.batch.138/SAMN04964169.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN13166110	Sinorhizobium terangae	sinorhizobium_terangae	atb.assembly.r0.2.batch.138/SAMN13166110.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN05421505	Sinosporangium album	sinosporangium_album	atb.assembly.r0.2.batch.138/SAMN05421505.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04488090	Siphonobacter aquaeclarae	siphonobacter_aquaeclarae	atb.assembly.r0.2.batch.138/SAMN04488090.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN13165628	Skermanella aerolata	skermanella_aerolata	atb.assembly.r0.2.batch.138/SAMN13165628.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN17313770	Skermanella mucosa	skermanella_mucosa	atb.assembly.r0.2.batch.138/SAMN17313770.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN17313771	Skermanella rosea	skermanella_rosea	atb.assembly.r0.2.batch.138/SAMN17313771.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN16268782	Skermanella sp016653635	skermanella_sp016653635	atb.assembly.r0.2.batch.138/SAMN16268782.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02923859	Slackia exigua	slackia_exigua	atb.assembly.r0.2.batch.138/SAMN02923859.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA111563090	Slackia exigua	slackia_exigua	atb.assembly.r0.2.batch.138/SAMEA111563090.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN00828797	Slackia exigua	slackia_exigua	atb.assembly.r0.2.batch.138/SAMN00828797.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA3594168	Slackia exigua	slackia_exigua	atb.assembly.r0.2.batch.138/SAMEA3594168.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02404866	Slackia exigua	slackia_exigua	atb.assembly.r0.2.batch.138/SAMN02404866.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMD00008734	Slackia_A equolifaciens	slackiaa_equolifaciens	atb.assembly.r0.2.batch.138/SAMD00008734.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN09280235	Slackia_A equolifaciens	slackiaa_equolifaciens	atb.assembly.r0.2.batch.138/SAMN09280235.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN09280231	Slackia_A faecicanis	slackiaa_faecicanis	atb.assembly.r0.2.batch.138/SAMN09280231.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMD00012333	Slackia_A isoflavoniconvertens	slackiaa_isoflavoniconvertens	atb.assembly.r0.2.batch.138/SAMD00012333.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN09280233	Slackia_A isoflavoniconvertens	slackiaa_isoflavoniconvertens	atb.assembly.r0.2.batch.138/SAMN09280233.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02194529	Smaragdicoccus niigatensis	smaragdicoccus_niigatensis	atb.assembly.r0.2.batch.138/SAMN02194529.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMD00235778	Sneathiella chinensis	sneathiella_chinensis	atb.assembly.r0.2.batch.138/SAMD00235778.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04487800	Snodgrassella communis	snodgrassella_communis	atb.assembly.r0.2.batch.138/SAMN04487800.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA9570071	Snodgrassella communis	snodgrassella_communis	atb.assembly.r0.2.batch.138/SAMEA9570071.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA9570073	Snodgrassella communis	snodgrassella_communis	atb.assembly.r0.2.batch.138/SAMEA9570073.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA9570075	Snodgrassella communis	snodgrassella_communis	atb.assembly.r0.2.batch.138/SAMEA9570075.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA9570076	Snodgrassella communis	snodgrassella_communis	atb.assembly.r0.2.batch.138/SAMEA9570076.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA9570077	Snodgrassella gandavensis	snodgrassella_gandavensis	atb.assembly.r0.2.batch.138/SAMEA9570077.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA9570078	Snodgrassella gandavensis	snodgrassella_gandavensis	atb.assembly.r0.2.batch.138/SAMEA9570078.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN28044976	Sodalinema yuhuli	sodalinema_yuhuli	atb.assembly.r0.2.batch.138/SAMN28044976.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA104168229	Sodalis glossinidius	sodalis_glossinidius	atb.assembly.r0.2.batch.138/SAMEA104168229.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA104168227	Sodalis glossinidius	sodalis_glossinidius	atb.assembly.r0.2.batch.138/SAMEA104168227.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA104168230	Sodalis glossinidius	sodalis_glossinidius	atb.assembly.r0.2.batch.138/SAMEA104168230.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA104168231	Sodalis glossinidius	sodalis_glossinidius	atb.assembly.r0.2.batch.138/SAMEA104168231.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA104168228	Sodalis glossinidius	sodalis_glossinidius	atb.assembly.r0.2.batch.138/SAMEA104168228.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN28071807	Solibacillus isronensis_B	solibacillus_isronensisb	atb.assembly.r0.2.batch.138/SAMN28071807.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN17620052	Solibacillus silvestris	solibacillus_silvestris	atb.assembly.r0.2.batch.138/SAMN17620052.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA104428847	Solibaculum mannosilyticum	solibaculum_mannosilyticum	atb.assembly.r0.2.batch.138/SAMEA104428847.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA5732541	Solibaculum mannosilyticum	solibaculum_mannosilyticum	atb.assembly.r0.2.batch.138/SAMEA5732541.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA3730083	Solibaculum mannosilyticum	solibaculum_mannosilyticum	atb.assembly.r0.2.batch.138/SAMEA3730083.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN13734944	Solidesulfovibrio aerotolerans	solidesulfovibrio_aerotolerans	atb.assembly.r0.2.batch.138/SAMN13734944.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02261362	Solidesulfovibrio carbinoliphilus	solidesulfovibrio_carbinoliphilus	atb.assembly.r0.2.batch.138/SAMN02261362.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN00103625	Solidesulfovibrio fructosivorans	solidesulfovibrio_fructosivorans	atb.assembly.r0.2.batch.138/SAMN00103625.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN11115936	Solimicrobium aquaticum	solimicrobium_aquaticum	atb.assembly.r0.2.batch.138/SAMN11115936.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN08566068	Solimicrobium silvestre	solimicrobium_silvestre	atb.assembly.r0.2.batch.138/SAMN08566068.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN04488038	Solimonas aquatica	solimonas_aquatica	atb.assembly.r0.2.batch.138/SAMN04488038.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02440644	Solimonas flava	solimonas_flava	atb.assembly.r0.2.batch.138/SAMN02440644.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02440774	Solimonas soli	solimonas_soli	atb.assembly.r0.2.batch.138/SAMN02440774.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02194203	Solimonas variicoloris	solimonas_variicoloris	atb.assembly.r0.2.batch.138/SAMN02194203.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN08777686	Solirubrobacter pauli	solirubrobacter_pauli	atb.assembly.r0.2.batch.138/SAMN08777686.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN02232052	Solitalea canadensis	solitalea_canadensis	atb.assembly.r0.2.batch.138/SAMN02232052.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN05660477	Soonwooa buanensis	soonwooa_buanensis	atb.assembly.r0.2.batch.138/SAMN05660477.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA4668387	Sorangium cellulosum_D	sorangium_cellulosumd	atb.assembly.r0.2.batch.138/SAMEA4668387.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMEA4668382	Sorangium cellulosum_G	sorangium_cellulosumg	atb.assembly.r0.2.batch.138/SAMEA4668382.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN08041338	Specibacter glacialis	specibacter_glacialis	atb.assembly.r0.2.batch.138/SAMN08041338.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN08041339	Specibacter glacialis	specibacter_glacialis	atb.assembly.r0.2.batch.138/SAMN08041339.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
SAMN08046643	Specibacter livingstonensis	specibacter_livingstonensis	atb.assembly.r0.2.batch.138/SAMN08046643.fa	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	067cabcd08034c024bb0ed1760f7ecc2	379.93
